HCN3	2.2641851902
DUSP7	2.2494208813
SH3BP2	2.2436470985
ACTG2	2.2299039364
EFNB2	2.2265717983
NARG1L	2.2097098827
TTF2	2.20388484
ZNF312	2.1931717396
RAB23	2.1875433922
SIX2	2.186195612
FLJ45455	2.1849248409
ADCYAP1	2.1780393124
GRIN2B	2.170260191
C20orf42	2.1699340343
BIRC4	2.1639530659
DNAJC12	2.1538059711
RBM14	2.1487329006
HIST1H2BF	2.108071804
TRAF3IP2	2.1007413864
HAND2	2.0952141285
HOXA3	2.0931162834
UCP2	2.0885972977
CSF1	2.0842030048
SKIP	2.0732591152
ZNF287	2.0732433796
RXRG	2.0729577541
OR7E24	2.0555984974
MMP16	2.0456011295
ELOVL2	2.0436167717
TOE1	2.0431623459
PPARA	2.0418279171
C8orf72	2.0353338718
HRH1	2.0341849327
UBE2W	2.0273673534
IL17RC	2.0129914284
NDUFA5	2.0122189522
OPRM1	1.9870145321
FSCN1	1.9690572023
SGCD	1.9618172646
CDR1	1.9607686996
BRF1	1.956833601
PIK3R1	1.956538558
DCBLD2	1.9561667442
LETM1	1.9484091997
SACS	1.9322766066
IFNA21	1.9305069447
MAGEB1	1.9273529053
GNA11	1.9217354059
HEY1	1.9182970524
CNOT7	1.9165409803
FKBP6	1.9139760733
RAB28	1.9080584049
C20orf172	1.9059292078
HECW1	1.9023669958
ZFY	1.9001117945
TUBB4	1.8967200518
IL1RAPL1	1.896325469
MAL	1.8921252489
RENBP	1.8881671429
RGL1	1.8855317831
POU2F2	1.8757269382
COQ7	1.8675830364
HHLA1	1.8606305122
LMTK2	1.8555338383
PECI	1.853218317
CACNA1A	1.8502899408
ECAT11	1.8472048044
SFRP5	1.8281888962
MTDH	1.8205367327
PCGF2	1.8198993206
FABP3	1.8159930706
COL3A1	1.806666255
TICAM1	1.8016904593
GOLGA4	1.8009482622
C20orf80	1.7970509529
MYO1C	1.7929785252
SLC39A4	1.7834655046
FVT1	1.7691675425
ABCD2	1.7663017511
CDKL3	1.7566196918
CYP21A2	1.7545570135
EPS8	1.7536627054
SIT1	1.7532308102
FLNC	1.7519122362
RASSF8	1.7494468689
PGK1	1.7450752258
HABP4	1.7439562082
ME1	1.7361909151
COL6A1	1.7348222733
CCL14	1.7338539362
C8G	1.7323018312
SOX15	1.7264490128
BTRC	1.7263895273
ROM1	1.7234261036
GALNT6	1.7157441378
FNBP1L	1.7148885727
C9orf33	1.713262558
FLT3	1.7066079378
LOC442338	1.7030756474
CPSF4	1.6984111071
BPGM	1.6930117607
OR1G1	1.6896165609
AKAP3	1.6826140881
GBP1	1.6797959805
ZNF518	1.6647576094
SNX26	1.6594489813
BMP8B	1.6587585211
CHGB	1.6490287781
NBEA	1.6469627619
LEPREL2	1.6446403265
NPC1L1	1.6402739286
P2RY6	1.6342762709
KCNQ1	1.6325139999
LRRIQ2	1.6306934357
RPL11	1.6287659407
MAP3K3	1.6229311228
LILRB2	1.6203662157
GAS1	1.6144229174
EPB41	1.6104712486
FAM64A	1.6059556007
GPX3	1.5953404903
SCNN1G	1.5901166201
TRPV1	1.589392662
VCPIP1	1.5832163095
CESK1	1.5781047344
CDC37	1.5718804598
DLX4	1.5713728666
LOC92558	1.5389647484
NOV	1.5380269289
FLJ21986	1.5340237617
CRYBA4	1.529628396
LOC145678	1.5255271196
TCEAL1	1.4907006025
GP5	1.489713788
FDFT1	1.4739215374
GGCX	1.4735575914
FLJ13236	1.4735139608
ZNF432	1.4654750824
LPHN1	1.4635583162
PKN2	1.4589778185
C11orf41	1.4556080103
C19orf15	1.4542447329
ZNF157	1.4419244528
SRD5A2	1.4401134253
RBAK	1.4309151173
ARPC2	1.4090658426
PHLDB1	1.3972127438
GDPD2	1.3935617208
FRAS1	1.3881868124
MTMR10	1.3794081211
HHLA2	1.377751112
RAB26	1.3776752949
GPR143	1.3564255238
C6orf25	1.3478235006
LPAL2	1.3434414864
GPT	1.3367580175
BTNL3	1.3351570368
MAS1	1.3320438862
CPA2	1.3317166567
CCS	1.3298736811
BARX2	1.3217986822
LRRK1	1.3199820518
RS1	1.2908473015
KIAA1609	1.2886742353
PCBP2	1.2874553204
LFNG	1.2873293161
PDZK2	1.2782999277
GP2	1.2763415575
FLJ10847	1.2743170261
GDAP1L1	1.2677897215
FBXW7	1.2649627924
PSCA	1.2642570734
MAGEC3	1.2639873028
CCR4	1.2541644573
PEX11A	1.2533632517
ELA3A	1.2491959333
RAB4B	1.2299634218
CCR10	1.2262417078
IL12A	1.2192747593
FLJ23172	1.2180945873
SMAD6	1.2175066471
OR3A3	1.2069057226
MGC17330	1.2033838034
GLA	1.192283392
WRNIP1	1.1837382317
SPAG16	1.1834173203
FLJ13798	1.1798369884
VEGFC	1.1777063608
COPZ2	1.1758767366
BMP2K	1.1755238771
GTF2H2	1.1751072407
MMP26	1.1747945547
DLEC1	1.1729323864
CARD10	1.1726619005
EYA1	1.1670743227
CD7	1.1665254831
IFNA14	1.1655088663
NT5E	1.164650321
SOX10	1.1538183689
SULT4A1	1.1305100918
CYP46A1	1.1218841076
EML2	1.1196006536
PSEN2	1.1179289818
LGALS9	1.1134535074
FAM12B	1.112595439
PPM1E	1.1074162722
ANK2	1.0984631777
IL13RA1	1.0980292559
DLC1	1.0959233046
SNTG1	1.0953527689
BSCL2	1.0945868492
SOX5P	1.085059166
FLJ13909	1.0824338198
FLJ20758	1.0762062073
HIST2H4	1.0721055269
SNTB2	1.0704339743
S100A3	1.0663628578
GSTM1	1.0569058657
VSX1	1.0555918217
CYP4B1	1.0546207428
NAP1L2	1.0327302217
GPR6	1.0284137726
OR7A17	1.0258375406
LOC51326	1.0256296396
TTPA	1.0245989561
LRP2BP	1.0244252682
CLDN18	1.0241615772
ZBTB7B	1.0187686682
MARK2	1.0151852369
HBS1L	1.0145914555
SUHW4	0.9984374046
DGCR13	0.9982706308
LOC55565	0.9957392812
CATSPER2	0.9915335178
SCD5	0.9841209054
KLRD1	0.9770593047
KIAA0125	0.9758759737
RELN	0.9670026302
RFX1	0.9604232907
PPEF2	0.9545603395
NUDT11	0.9427328706
C8orf17	0.9376747012
APS	0.9366253018
ERMAP	0.9363218546
TRDN	0.9361199737
APOL3	0.9196857214
IL13RA2	0.9156917334
LOC399921	0.9153601527
FLJ10094	0.9147920609
C20orf149	0.9124636054
OCA2	0.9091113806
KLF8	0.8893654346
KIAA1411	0.8873315454
CHRNA7	0.8856257796
FABP6	0.8840460181
RGS20	0.8742285371
TEKT2	0.8728845119
IFIT3	0.8728470802
ALDH1A2	0.8702465892
GYG2	0.8667079806
SERPINC1	0.8522490263
AMELX	0.8410096765
KCNK3	0.8346158266
ISL1	0.8345587254
ABCG5	0.8326764107
HOXD11	0.8273454309
L1CAM	0.8193963766
LOC440334	0.8172756433
ZNF219	0.8095223904
CH25H	0.8039213419
AMBP	0.7995407581
CDK5R1	0.7984639406
PAMCI	0.7881007195
AVPR1A	0.7685210109
GPR162	0.7613300085
MYH2	0.7552580237
GRPR	0.7495966554
KHDRBS2	0.7457277775
TTC18	0.7343662381
MUC4	0.7293972373
DNAH3	0.7208232284
CACNA2D3	0.7180374861
GP6	0.7144887447
LOC441022	0.70023489
SNAP25	0.7001878619
FLJ20972	0.6796553135
IFNW1	0.6787217259
POMT2	0.6693743467
FSCN2	0.661626935
KIF5C	0.656704545
CCDC14	0.6557970643
HSPB3	0.6503036618
FMO3	0.6459462643
OR3A1	0.6430069208
GLIS1	0.6301099658
RBPSUHL	0.6259695888
KIAA0738	0.6193903685
MGC4172	0.6156942248
HBB	0.608723402
IVL	0.605297029
BTNL2	0.5822324157
MLPH	0.5797337294
CABP2	0.5757812858
ALDOAP2	0.5674416423
MMP17	0.5609775186
CRYAB	0.5578875542
GSTT1	0.5529506803
RPL21P2	0.5438807011
PCSK1N	0.537994504
CA5A	0.5359277725
IL32	0.5346921682
FLJ45850	0.5283820629
XAGE1	0.5253328085
EMX2	0.5238950253
GNAZ	0.523418963
MAP3K14	0.5225279927
C1orf116	0.5220848322
TNNT3	0.520681262
MVD	0.5150979161
SCN2A2	0.5083306432
HS6ST1	0.4797953665
FLJ10211	0.4691322148
WWTR1	0.4626697302
SLC7A9	0.4623666406
DNAH7	0.4584607482
WDR21A	0.4584436715
CUEDC1	0.4355953634
ENPP3	0.428266108
PRO1580	0.4110510647
KCNK15	0.4065808058
ZNF613	0.4056423008
RFX3	0.405313313
MYOD1	0.4007429481
MGC31957	0.3993293345
GABRP	0.3952059448
MAC30	0.3826747537
MX1	0.3772923648
ANGPT4	0.3742539287
HIST1H1T	0.371080935
DUX1	0.3679380417
CHAT	0.3606045246
SLC9A3	0.3525458276
TNFSF11	0.3223360777
S100G	0.3054459095
MT1H	0.2866401374
FBXO2	0.2837710679
FLG	0.27441293
KLK2	0.2616052926
TFRC	0.2579981983
GABRG2	0.2545935512
DLX2	0.2378863692
CRYZ	0.2272210717
FBXW12	0.208622545
LOC133619	0.2010136992
SPACA1	0.1977075785
RIN1	0.1943789721
COPG2	0.1875852048
GPR18	0.1653395593
PPP1R3C	0.1566414088
HCN2	0.1420315355
NAV3	0.1389441788
PRSS2	0.1367928237
TADA2L	0.1111769974
KRTHA4	0.0922262147
DPPA4	0.0898014233
GPR1	0.0855335817
NACAL	0.0757284835
DRD1IP	0.0743869841
ALDH3A1	0.0728578791
PRO1621	0.0696276873
LOC360022	0.0646373779
GDPD5	0.0644668862
AGT	0.0574483275
SLC22A17	0.0551601946
C1QDC1	0.0373789743
D15Wsu75e	0.0291451663
TMSB4Y	0.0269778185
EFNA5	-0.038312804
SULT2A1	-0.0549338311
HS3ST3A1	-0.0951664001
HIST1H1D	-0.1410764754
ASTN	-0.159875229
PTPN14	-0.1619967818
C2orf26	-0.1717917472
C1RL	-0.1764971614
ATP8B1	-0.1942331046
MYOT	-0.2230320722
NTRK1	-0.2273923457
SEC24D	-0.2446883023
RALGPS1	-0.2525361478
PDCD1LG2	-0.2546904981
PAQR6	-0.2573034167
BLR1	-0.2731262445
SEMA4C	-0.277191937
C20orf7	-0.2835554779
ADAM2	-0.3052560687
CP	-0.3151780665
RPL38	-0.3173674047
PRODH	-0.323651731
IGFBP3	-0.3399915993
ADD2	-0.3530024886
PRLH	-0.3622743785
RPS6	-0.364215523
CCK	-0.3645699918
PROC	-0.387088418
FLJ14803	-0.4084379673
IFP38	-0.4096479416
PHGDH	-0.4360510409
PTPN21	-0.4558494389
TLE2	-0.4672749639
SNTG2	-0.4756573737
ADARB2	-0.4787180424
CTDSPL	-0.4823769331
KRTAP1-3	-0.5117506981
SDK1	-0.5174773335
LRP1B	-0.5285999179
IGFBP1	-0.5310667157
MMP23A	-0.5408747792
EFNA1	-0.5499328375
ZNF124	-0.551884532
ABLIM2	-0.5853812099
C6orf97	-0.5929953456
LRRC32	-0.5983504057
KCNJ13	-0.6238182783
CLDN16	-0.6636226177
ALOX15	-0.6817911863
GLS2	-0.7086099386
TMEM28	-0.7105074525
MT2A	-0.7247965336
PLEKHA5	-0.7596851587
HTR1A	-0.8234437704
ELAVL3	-0.8989078999
FABP1	-0.9461983442
GIYD2	-0.971722424
CASKIN2	-1.0006552935
PABPC3	-1.0104017258
MFAP4	-1.0302029848
GDNF	-1.0855414867
FLJ21839	-1.1020792723
FLJ21511	-1.1422674656
DRD3	-1.1529648304
GNMT	-1.1634522676
EIF2S3	-1.2301464081
EMILIN1	-1.2736641169
MLLT1	-1.2932006121
RAPSN	-1.2934523821
SETMAR	-1.3517878056
RPL19	-1.4269977808
RHBG	-1.4272230864
FLJ20130	-1.4457315207
MUC6	-1.4515346289
IFT74	-1.5844768286
KIAA0523	-1.6447912455
PARD6B	-1.6479122639
PTPRS	-1.7523100376
C6orf108	-1.7523614168
RBP3	-1.8631561995
FLJ13059	-1.9120314121
UGT2B4	-2.0057892799
HP1BP3	-2.0255458355
MSLN	-2.2689723969
HLA-A	-2.4077384472
CGREF1	-2.741714716
F10	-2.9470896721
MYLIP	-3.8755710125
G6PC3	-3.962931633
HMGCS1	-4.4781422615
EEF2	-5.1009874344
CHD6	-6.1718521118
